client id	hotel id	hotel Name	number of rooms	category of room	hotel Address	price for the night	is balcon	is late Checkout	user check in datetime	user check out datetime	booking channel	length of Stay	room service ordered	num adults	num children	amenities used	payment method
480	68	Call Lodge	71	Superior	к. Оренбург, ш. Мира, д. 6, 844886	7414.39	False	False	2023-12-19 01:12:54	2023-12-26 01:12:54	Travel Agency	3	False	1	1	Тренажёрный зал	НАЛИЧНЫЕ
481	67	Himself Boutique Hotel	54	Suite	ст. Шатки, алл. Молодежная, д. 4/6 стр. 4, 336351		True	False	2023-08-11 17:11:27	2023-08-19 17:11:27	Phone	6	True	2	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
482	73	Data Boutique Hotel	83	Standard	к. Ясный (Оренб.), бул. Кубанский, д. 549 к. 58, 810970	5302.89	False	False	2023-09-04 23:14:27	2023-09-09 23:14:27	Phone	8	False	1	1	Spa	НАЛИЧНЫЕ
483	24	Order Lodge	120	Superior	с. Устюжна, пер. Пионерский, д. 8/3, 813271	4120.28	False	False	2023-12-20 20:18:07	2023-12-27 20:18:07	Online	4	True	2	0		КРЕДИТНАЯ КАРТА
484	54	Republican Grand Hotel	75	Standard	п. Бузулук, ул. Петровская, д. 90 к. 5/9, 778564	6953.11	False	True	2023-06-21 13:09:52	2023-06-30 13:09:52	Online	6	True	2	1	Spa	ДЕБЕТОВАЯ КАРТА
485	31	Democrat Grand Hotel	196	Standard	п. Луга, пр. Урицкого, д. 1 к. 921, 738380	4231.81	True	False	2023-01-03 12:34:33	2023-01-10 12:34:33	Phone	2	False	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
486	59	Close Boutique Hotel	181	Suite	клх Приозерск, алл. Громова, д. 7 к. 8, 549883	5326.93	True	False	2023-08-02 10:55:20	2023-08-10 10:55:20	Online	2	True	1	0		КРЕДИТНАЯ КАРТА
487	19	Hotel Hotel	147	Standard	с. Гремячинск (Бурят.), ш. Ясное, д. 731 к. 470, 473778	4660.45	False	True	2023-07-09 04:13:34	2023-07-17 04:13:34	Online	3	False	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
488	60	Institution Inn	95	Suite	к. Пинега, ш. Магистральное, д. 135, 280639	2000.0	False	False	2023-05-02 23:30:20	2023-05-03 23:30:20	Phone	3	False	3	1	Spa	КРЕДИТНАЯ КАРТА
489	70	Page Hotel	57	Suite	г. Екатеринбург, алл. Рязанская, д. 221 к. 47, 305506	2353.22	False	False	2023-04-26 12:59:02	2023-04-27 12:59:02	Online	9	False	1	2	Spa	КРЕДИТНАЯ КАРТА
490	82	Red Inn	149	Standard	г. Дно, ул. Фабричная, д. 8 стр. 7, 880983	3356.85	False	False	2023-07-07 05:08:41	2023-07-13 05:08:41	Online	3	False	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
491	55	Card Luxury Hotel	166	Standard	д. Карабулак, бул. Поселковый, д. 91 стр. 6, 404459	5870.89	True	False	2023-04-09 16:09:10	2023-04-17 16:09:10	Phone	4	True	2	0	   Бассейн  	КРЕДИТНАЯ КАРТА
492	75	Spring Grand Hotel	175	Standard	к. Пинега, ш. Магистральное, д. 135, 280639	4930.27	True	False	2023-12-29 15:32:16	2023-12-31 15:32:16	Travel Agency	5	False	3	2		ДЕБЕТОВАЯ КАРТА
493	33	Himself Boutique Hotel	188	Suite	г. Внуково (метеост.), ш. Речное, д. 4 к. 6, 059677	5636.51	False	False	2023-08-05 15:47:44	2023-08-09 15:47:44	Online	5	False	3	2		ДЕБЕТОВАЯ КАРТА
494	36	Event Inn	189	Standard	п. Эльбрус, алл. Смоленская, д. 9/3 стр. 68, 511073	7725.32	True	False	2023-05-01 00:48:00	2023-05-08 00:48:00	Online	4	False	1	1	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
495	5	Pressure Inn	81	Standard	ст. Серафимович, ул. Привокзальная, д. 9/5 к. 468, 588334	11130.3	False	False	2023-12-10 12:34:37	2023-12-12 12:34:37	Online	6	True	1	2		ДЕБЕТОВАЯ КАРТА
496	69	Information Resort	51	Suite	п. Астрахань, ул. Прудная, д. 5/8, 875565	3229.21	True	False	2023-12-21 05:46:22	2023-12-26 05:46:22	Phone	3	False	2	2	   Бассейн  	НАЛИЧНЫЕ
497	37	Thus Spa	178	Standard	с. Прохладный, бул. Морозова, д. 8/3 к. 492, 711068	4211.08	False	False	2023-01-14 11:26:37	2023-01-17 11:26:37	Phone	3	True	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
498	94	Yourself Luxury Hotel	35	Standard	клх Озеры, ш. Осипенко, д. 784 к. 1, 362440	5769.66	True	False	2023-05-23 13:20:00	2023-05-31 13:20:00	Online	1	False	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
499	63	Age Luxury Hotel	160	Deluxe	д. Дербент, ул. Омская, д. 708 к. 55, 100235	3379.53	True	False	2023-12-11 15:40:42	2023-12-13 15:40:42	Online	3	False	2	2	Spa	КРЕДИТНАЯ КАРТА
500	14	Opportunity Spa	163	Standard	клх Суздаль, алл. Производственная, д. 919 к. 8/1, 862197	4950.16	False	True	2023-05-09 07:02:00	2023-05-12 07:02:00	Online	3	False	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
501	19	Blood Spa	185	Standard	с. Челюскин, наб. Безымянная, д. 335 стр. 806, 495013	6100.4	True	False	2023-12-31 10:00:47	2024-01-02 10:00:47	Online	6	False	2	0	   Бассейн  	НАЛИЧНЫЕ
502	21	Card Luxury Hotel	189	Suite	с. Павловская, пер. Сосновый, д. 31 стр. 1/3, 939902	12258.42	False	False	2023-01-27 08:47:14	2023-02-02 08:47:14	Travel Agency	6	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
503	6	Himself Boutique Hotel	41	Suite	г. Ершов, бул. Хвойный, д. 3/4 к. 3, 829859	4951.49	False	False	2023-01-03 22:53:59	2023-01-09 22:53:59	Online	4	False	3	0	   Бассейн  	КРЕДИТНАЯ КАРТА
504	76	Himself Boutique Hotel	74	Suite	ст. Шатки, алл. Молодежная, д. 4/6 стр. 4, 336351	3515.65	False	False	2023-04-28 08:45:51	2023-05-02 08:45:51	Phone	3	False	1	2	   Бассейн  	КРЕДИТНАЯ КАРТА
505	32	Choose Inn	188	Suite	клх Устюжна, ш. Парковое, д. 7/6, 833833	8667.21	True	False	2023-08-20 22:01:09	2023-08-24 22:01:09	Online	8	True	2	2		НАЛИЧНЫЕ
506	26	Information Resort	38	Superior	г. Сыктывкар, ш. 40 лет Октября, д. 6/4 стр. 2/1, 057968	4725.66	False	False	2023-08-22 08:43:14	2023-08-23 08:43:14	Online	2	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
507	19	End Grand Hotel	44	Superior	д. Оленек, ул. Жданова, д. 479 стр. 51, 706307	6403.91	False	False	2023-05-28 13:17:49	2023-05-30 13:17:49	Phone	5	False	1	1		КРЕДИТНАЯ КАРТА
508	9	Blood Spa	140	Superior	д. Переславль-Залесский, ул. Крылова, д. 1/8, 293922	2000.0	False	False	2023-09-16 02:04:48	2023-09-24 02:04:48	Online	6	False	3	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
509	76	Already Inn	166	Standard	с. Шадринск, пер. Омский, д. 26 к. 4/9, 639875	6330.02	True	False	2023-09-30 22:32:25	2023-10-01 22:32:25	Online	8	True	2	0		КРЕДИТНАЯ КАРТА
510	56	Summer Resort	103	Suite	п. Оймякон, алл. Гвардейская, д. 7/6 стр. 7, 142214	3103.34	False	False	2023-12-13 05:07:50	2023-12-14 05:07:50	Online	2	True	3	1	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
511	30	Product Inn	88	Superior	ст. Новый Оскол, наб. Тельмана, д. 3 стр. 23, 577903	5607.58	True	False	2023-11-25 06:22:44	2023-12-01 06:22:44	Online	2	False	1	0		ДЕБЕТОВАЯ КАРТА
512	32	Choose Inn	151	Suite	д. Нефтеюганск, наб. Зеленая, д. 2/2 к. 7/4, 520933	5848.69	True	False	2023-01-07 16:21:53	2023-01-16 16:21:53	Online	3	False	3	0		КРЕДИТНАЯ КАРТА
513	24	Work Grand Hotel	141	Standard	клх Устюжна, ш. Парковое, д. 7/6, 833833	4525.14	True	False	2023-08-20 23:24:37	2023-08-22 23:24:37	Online	6	False	1	0	   Бассейн  	КРЕДИТНАЯ КАРТА
514	33	Yet Resort	81	Suite	клх Суздаль, алл. Производственная, д. 919 к. 8/1, 862197	7807.16	True	True	2023-11-30 20:26:35	2023-12-09 20:26:35	Online	5	False	1	1		КРЕДИТНАЯ КАРТА
515	20	Key Grand Hotel	97	Standard	клх Курск, ул. Свободы, д. 12 к. 5/5, 171609	6818.82	False	False	2023-03-01 11:14:07	2023-03-04 11:14:07	Online	6	True	1	2		ДЕБЕТОВАЯ КАРТА
516	51	Democrat Grand Hotel	159	Standard	ст. Териберка, бул. Байкальский, д. 80 стр. 6/3, 169939	4681.16	True	False	2023-02-18 05:08:01	2023-02-20 05:08:01	Online	4	False	2	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
517	36	Successful Resort	195	Superior	клх Долинск, наб. Путевая, д. 38, 319489	6531.91	False	False	2023-03-01 14:19:44	2023-03-08 14:19:44	Online	4	False	3	1	   Бассейн  	КРЕДИТНАЯ КАРТА
518	3	Wall Spa	58	Superior	к. Апрелевка, ш. Вольное, д. 44, 226680	9802.36	False	False	2023-10-31 01:12:11	2023-11-02 01:12:11	Online	2	False	1	2	Spa	БАНКОВСКИЙ ПЕРЕВОД
519	33	Hotel Hotel	183	Standard	клх Меренга, алл. Песочная, д. 46 стр. 778, 865142	7690.49	False	False	2023-08-19 21:06:34	2023-08-21 21:06:34	Online	3	False	3	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
520	95	Attack Lodge	166	Superior	п. Зеленоград, ш. Лесхозное, д. 806, 764497	5806.1	False	False	2023-03-30 18:02:28	2023-03-31 18:02:28	Online	4	True	2	0	Spa	КРЕДИТНАЯ КАРТА
521	87	Take Luxury Hotel	69	Standard	с. Иркутск, наб. Нижняя, д. 5/2, 251148	7802.62	False	False	2023-03-30 11:42:44	2023-04-06 11:42:44	Phone	4	False	2	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
522	84	Treat Grand Hotel	27	Suite	д. Чусовой, алл. 70 лет Октября, д. 599 стр. 1/3, 216857	7955.35	False	False	2023-09-26 07:18:14	2023-10-01 07:18:14	Online_xFNKPa	5	False	2	1	Тренажёрный зал	НАЛИЧНЫЕ
523	42	Wall Spa	139	Standard	к. Пинега, ш. Магистральное, д. 135, 280639	6157.07	True	True	2023-03-15 15:55:58	2023-03-23 15:55:58	Travel Agency	4	True	3	2	Spa	КРЕДИТНАЯ КАРТА
524	71	Production Spa	92	Suite	п. Астрахань, ул. Прудная, д. 5/8, 875565	2000.0	True	False	2023-08-23 13:50:39	2023-09-01 13:50:39	Phone	3	False	2	2	   Бассейн  	НАЛИЧНЫЕ
525	21	Evening Grand Hotel	142	Suite	п. Эльбрус, алл. Смоленская, д. 9/3 стр. 68, 511073	5065.6	False	False	2023-03-16 19:11:23	2023-03-22 19:11:23	Travel Agency	3	True	1	2		НАЛИЧНЫЕ
526	26	Data Boutique Hotel	168	Suite	к. Апрелевка, ш. Вольное, д. 44, 226680	6819.17	True	True	2023-05-20 06:38:52	2023-05-23 06:38:52	Travel Agency	3	False	1	2		БАНКОВСКИЙ ПЕРЕВОД
527	54		176	Standard		5394.84	False	False	2023-11-30 22:44:47	2023-12-01 22:44:47	Online	6	True	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
528	22	Culture Spa	91	Standard	с. Дзержинск, ул. Громова, д. 3/1 стр. 9/7, 442892	7330.4	False	True	2023-04-24 10:43:03	2023-05-01 10:43:03	Online	4	True	1	0	   Бассейн  	КРЕДИТНАЯ КАРТА
529	78	Red Inn	85	Standard	ст. Шатки, алл. Молодежная, д. 4/6 стр. 4, 336351	3090.77	False	False	2023-09-06 07:03:07	2023-09-13 07:03:07	Online	4	False	2	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
530	90	Whatever Boutique Hotel	54	Superior	с. Карпинск, ул. Папанина, д. 39 к. 6, 184020	2587.73	False	False	2023-12-02 04:29:32	2023-12-05 04:29:32	Online	5	True	2	0		КРЕДИТНАЯ КАРТА
531	28	Crime Boutique Hotel	142	Deluxe	п. Забайкальск, наб. Трудовая, д. 23 к. 30, 790420	2897.86	False	True	2023-04-15 11:20:52	2023-04-16 11:20:52	Phone	9	False	2	2	Spa	ДЕБЕТОВАЯ КАРТА
532	44	From Lodge	48	Suite	клх Южно-Курильск, пр. Медицинский, д. 6/3 стр. 974, 847462	2000.0	False	False	2023-06-08 10:44:49	2023-06-17 10:44:49	Online	5	True	3	1		НАЛИЧНЫЕ
533	71	Data Boutique Hotel	121	Suite	д. Северо-Курильск, ш. Заозерное, д. 41 стр. 91, 331793	2812.17	False	False	2023-10-05 01:13:12	2023-10-13 01:13:12	Phone	3	False	2	2	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
534	10	Somebody Boutique Hotel	112	Suite	п. Губаха, ул. Минская, д. 2 к. 82, 921767	3355.99	False	False	2023-05-12 15:25:34	2023-05-20 15:25:34	Online_jOrQFZ	7	True	2	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
535	31	Book Inn	105	Standard	с. Челюскин, наб. Безымянная, д. 335 стр. 806, 495013	5489.63	True	True	2023-01-20 13:47:56	2023-01-25 13:47:56	Online	8	False	1	0	Тренажёрный зал	НАЛИЧНЫЕ
536	20	Last Hotel	113	Standard	г. Внуково (метеост.), ш. Речное, д. 4 к. 6, 059677	6292.88	False	False	2023-12-17 21:26:12	2023-12-25 21:26:12	Online	6	False	2	0	Spa	КРЕДИТНАЯ КАРТА
537	88	Red Inn	154	Superior	к. Пинега, ш. Магистральное, д. 135, 280639	7694.93	False	False	2023-02-23 07:51:33	2023-02-28 07:51:33	Phone	2	False	3	1		НАЛИЧНЫЕ
538	82	Stuff Spa	103	Suite	п. Губаха, ул. Минская, д. 2 к. 82, 921767	2000.0	False	False	2023-02-09 06:31:39	2023-02-10 06:31:39	Phone	4	False	1	1	   Бассейн  	НАЛИЧНЫЕ
539	13	Work Grand Hotel	24	Suite	ст. Когалым, пер. Киевский, д. 924, 658721	4488.72	False	False	2023-01-08 16:23:30	2023-01-14 16:23:30	Online_VUTmto	3	False	3	1	   Бассейн  	КРЕДИТНАЯ КАРТА
540	37	Successful Resort	52	Standard	клх Приозерск, алл. Громова, д. 7 к. 8, 549883	8826.13	False	False	2023-09-22 07:12:20	2023-09-28 07:12:20	Phone	6	False	3	0	   Бассейн  	НАЛИЧНЫЕ
541	40	Receive Inn	125	Standard	клх Кулунда, пер. Безымянный, д. 4, 822896	3555.64	True	False	2023-09-10 01:19:55	2023-09-15 01:19:55	Online	2	False	3	2	   Бассейн  	КРЕДИТНАЯ КАРТА
542	57	Religious Boutique Hotel	191	Standard	г. Ершов, бул. Хвойный, д. 3/4 к. 3, 829859	6961.43	True	False	2023-10-08 04:46:49	2023-10-17 04:46:49	Online	4	False	2	0	   Бассейн  	КРЕДИТНАЯ КАРТА
543	91	Whatever Boutique Hotel	44	Standard	клх Тольятти, ш. Бабушкина, д. 1/2, 590827	2000.0	False	True	2023-04-30 02:36:52	2023-05-02 02:36:52	Online	6	False	2	2		ДЕБЕТОВАЯ КАРТА
544	27	Summer Resort	74	Superior	п. Лотошино, бул. Кубанский, д. 847 стр. 9/1, 159410	3159.75	False	False	2023-07-31 18:59:07	2023-08-02 18:59:07	Online	2	True	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
545	66	Perform Hotel	67	Standard	г. Ясный (Оренб.), ул. Томская, д. 1 стр. 77, 207153	7592.75	False	True	2023-10-22 07:11:49	2023-10-29 07:11:49	Online	5	False	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
546	29	Box Hotel	45	Suite	клх Кулунда, пер. Безымянный, д. 4, 822896	2617.21	False	False	2023-03-15 09:26:52	2023-03-20 09:26:52	Online_GPXsaD	4	True	1	0		ДЕБЕТОВАЯ КАРТА
547	47	Yourself Luxury Hotel	144	Standard	г. Мокшан, ш. Лунное, д. 211 к. 72, 867667	2000.0	False	False	2023-12-04 22:03:39	2023-12-07 22:03:39	Phone	6	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
548	16	Successful Resort	185	Standard	п. Лотошино, бул. Кубанский, д. 847 стр. 9/1, 159410	2307.78	False	False	2023-10-18 06:02:40	2023-10-24 06:02:40	Phone	5	True	1	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
549	49		74	Superior		7647.82	True	False	2023-11-17 14:08:51	2023-11-21 14:08:51	Phone	4	False	1	1	Spa	КРЕДИТНАЯ КАРТА
550	57	Box Hotel	171	Standard	д. Железногорск(Курск.), ул. 40 лет Победы, д. 82 стр. 5, 172715	4024.8	False	False	2023-06-02 04:55:31	2023-06-03 04:55:31	Phone	3	False	1	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
551	86	Drive Hotel	89	Standard	клх Устюжна, ш. Парковое, д. 7/6, 833833	3519.21	True	False	2023-06-12 19:52:42	2023-06-21 19:52:42	Online	8	True	2	1	   Бассейн  	КРЕДИТНАЯ КАРТА
552	71	Receive Inn	24	Suite	п. Лотошино, бул. Кубанский, д. 847 стр. 9/1, 159410	4459.89	False	False	2023-05-17 03:57:12	2023-05-25 03:57:12	Online	3	False	2	0	Spa	ДЕБЕТОВАЯ КАРТА
553	4	Product Inn	104	Suite	к. Улан-Удэ, ш. Киевское, д. 6/5 стр. 5/5, 550301	3772.52	True	True	2023-02-21 03:36:26	2023-03-02 03:36:26	Online	3	True	2	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
554	61	Stuff Spa	174	Suite	ст. Когалым, пер. Киевский, д. 924, 658721	5738.62	False	False	2023-11-14 14:06:14	2023-11-18 14:06:14	Phone	3	False	1	2		КРЕДИТНАЯ КАРТА
555	53	Mother Luxury Hotel	126	Deluxe	д. Железногорск(Курск.), ул. 40 лет Победы, д. 82 стр. 5, 172715	5425.02	False	False	2023-06-08 09:45:44	2023-06-13 09:45:44	Online	5	False	1	0	Тренажёрный зал	НАЛИЧНЫЕ
556	88	Skin Lodge	22	Standard	г. Дно, ул. Фабричная, д. 8 стр. 7, 880983	2000.0	True	False	2023-08-06 12:21:22	2023-08-12 12:21:22	Online	3	False	1	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
557	70	Product Inn	172	Superior	д. Ялуторовск, пр. Восьмого Марта, д. 13, 287062	6206.36	True	True	2023-09-05 15:57:24	2023-09-06 15:57:24	Online	6	True	2	1		КРЕДИТНАЯ КАРТА
558	84	Blood Spa	55	Superior	п. Оймякон, алл. Гвардейская, д. 7/6 стр. 7, 142214	2513.59	False	False	2023-07-11 04:59:59	2023-07-16 04:59:59	Online	3	False	3	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
559	98	Drug Resort	113	Standard	п. Радужный, ш. Красина, д. 5/7, 263412	2595.34	False	False	2023-08-08 16:38:26	2023-08-15 16:38:26	Online	2	False	2	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
560	69	Attack Lodge	67	Suite	д. Нефтеюганск, наб. Зеленая, д. 2/2 к. 7/4, 520933	2873.19	True	True	2023-01-19 12:07:45	2023-01-22 12:07:45	Online	5	False	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
561	53	Paper Resort	137	Superior	с. Новый Уренгой, пр. Шишкина, д. 30 к. 5/6, 748388	5142.97	False	False	2023-07-28 05:10:28	2023-08-04 05:10:28	Online	4	False	3	1		КРЕДИТНАЯ КАРТА
562	26	Recent Luxury Hotel	142	Standard	г. Каменномостский, наб. Лермонтова, д. 65, 340358	2000.0	True	False	2023-04-16 08:38:53	2023-04-18 08:38:53	Online	4	True	1	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
563	37	Republican Grand Hotel	179	Superior	г. Катав-Ивановск, бул. Ленинский, д. 4 к. 891, 811409	2166.46	False	False	2023-12-24 16:22:06	2023-12-31 16:22:06	Online	2	True	1	1	Spa	ДЕБЕТОВАЯ КАРТА
564	41	Memory Resort	21	Standard	клх Озеры, ш. Осипенко, д. 784 к. 1, 362440	2261.4	False	False	2023-10-27 15:04:05	2023-11-05 15:04:05	Online_igSzXV	4	False	3	2	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
